sample_ID,poly_ID,MIC_ecoli,sequence,seq_mon_mol_dist
50,32,256,MoTmaMoTmaAegTmaMoMoMoMoAegMoMoMoTmaMoMoAegTmaTmbTmaAegTmbMoAegMoTmaMoAegMoTmaAegTmbTmaMoMoTmaMoTmaMoMoTmbMoTmaMoTmbMoTmaAegTmaMoMoMoAegTmaTmaMoMoTmaTmbTmbTmaTmaTmaTmaAegMoAegMoMo,[0.3581798  0.17485659 0.36109745 0.10586615]
51,32,256,TmaMoMoTmaMoMoMoTmaMoTmaTmbMoTmaTmaMoTmbTmaTmaMoTmaTmaAegMoMoMoTmbAegMoMoMoMoMoMoTmaTmaMoTmaAegMoTmaAegMoTmaTmaMoAegTmaAegTmaAegTmaAegMoAegAegTmaMoAegMoTmbMoAegAegMoMoTmaTmbMoMoMo,[0.3576274  0.20633    0.36054055 0.07550206]
52,32,256,AegAegTmbMoMoTmbTmaMoMoTmaMoTmaMoAegAegTmaAegMoAegMoAegMoMoAegMoMoMoTmaMoAegMoMoTmaTmaMoTmaTmaMoMoTmaTmaAegMoTmaMoTmbTmaTmaAegMoAegTmaMoMoMoTmbTmaMoMoMoMoTmbTmbTmaMoMoTmbAegAegTma,[0.30808351 0.223322   0.3623586  0.10623589]
53,32,256,AegTmaMoMoMoMoMoAegMoMoTmaMoMoMoAegTmaAegTmaTmbTmaMoMoMoTmbTmaTmaMoTmaMoMoTmaTmaMoMoAegTmaMoTmaMoTmaMoMoAegAegMoTmaTmaMoMoTmaMoMoAegTmaAegAegMoMoMoTmbMoMoMoMoTmaMoAegTmaMoMo,[0.33228058 0.17928814 0.44191018 0.04652109]
54,32,256,MoTmaTmaMoMoAegTmaAegAegMoMoMoMoAegMoMoMoTmaMoTmbTmaAegAegMoMoAegMoTmaTmaMoAegMoAegMoAegMoTmaTmaTmbMoMoAegTmaMoTmaMoAegTmbMoTmaMoTmaMoMoTmaMoMoTmaTmaMoTmaAegMoMoTmaMoTmaAegMoMo,[0.32799493 0.22524185 0.40084214 0.04592108]
55,32,256,AegAegMoTmaMoMoAegMoMoTmaMoTmaTmaMoTmbMoMoTmaAegTmaMoMoMoAegTmaTmaTmaMoMoMoMoMoTmaTmaMoMoAegMoAegAegMoMoAegMoAegMoMoAegTmaTmaMoAegAegTmbTmaAegAegAegAegMoAegTmaTmaTmaMoMoTmaMoTmaMo,[0.32356871 0.28568863 0.36054173 0.03020092]
56,32,256,AegTmaTmbMoTmaAegTmbMoTmbTmaTmbMoAegMoTmaMoMoTmbAegMoTmaAegTmaTmaTmaAegMoTmaTmbTmaTmaTmaAegMoTmaMoTmaMoTmaMoMoTmaTmaMoMoMoAegMoMoMoAegAegTmaTmaMoAegMoTmaMoTmaAegTmaTmaMoMoTmaAegTmaAegMo,[0.41362383 0.21587438 0.28247921 0.08802258]
57,32,256,TmaTmaMoAegMoTmaMoTmaTmaAegTmaTmaTmaMoMoTmaAegAegMoTmaTmaMoTmbTmaTmaTmaAegAegMoAegTmaMoMoTmaTmaTmaAegMoMoMoMoTmaMoTmaTmbTmaAegTmbMoTmaTmbAegTmaAegMoMoMoMoTmbAegMoTmaTmaAegMoMoTmaTmaMoTma,[0.45947006 0.19881542 0.26896227 0.07275226]
58,32,256,MoMoMoTmaMoAegMoTmbTmbAegAegAegTmaMoTmaMoAegTmbAegMoMoMoAegMoAegTmaMoMoMoTmaAegMoAegMoTmaTmaTmaMoTmaAegTmaTmaMoMoTmaTmaAegAegTmaMoMoAegTmaAegTmbMoMoTmaMoTmbMoMoTmaTmbMoMoTmaTmaMoAeg,[0.3218315  0.25258203 0.33547014 0.09011633]
59,32,256,MoTmaTmaTmaTmaAegAegMoMoAegTmaAegTmaMoTmaTmaMoTmaAegMoTmaTmbMoTmaMoAegAegMoTmaTmaTmbMoTmbMoTmaTmbMoAegTmbTmaMoTmbMoTmaTmaTmbAegMoTmaTmaTmbTmaAegTmaTmbAegTmaMoMoMoMoTmaTmbAegTmaMoMoMoTmaTma,[0.42570317 0.18311432 0.24600116 0.14518135]
60,32,256,MoAegMoTmaTmaTmaTmaMoAegMoAegMoTmaMoTmaTmaMoTmbMoTmaMoTmaMoMoAegMoMoMoAegMoMoTmbTmbTmaTmaAegMoMoTmaMoMoMoTmaAegTmaMoTmaTmaMoMoAegTmbMoMoTmaMoMoTmbMoAegTmaMoAegTmaTmaMoMoMoMoMo,[0.34688415 0.16164489 0.41457531 0.07689565]
61,32,256,MoMoMoMoMoMoTmaMoTmaMoMoMoMoTmbMoMoAegMoTmaTmaAegTmaMoMoMoTmaMoAegMoTmaTmaTmaMoTmaAegTmaMoTmaAegTmaMoMoTmaMoMoMoAegTmaMoTmaTmaMoTmaTmbMoTmaTmaTmaTmaMoTmaMoMoTmaAegMoAegTmaTmaTma,[0.45944782 0.12687322 0.38350171 0.03017725]
62,32,256,MoMoTmaMoTmbMoMoMoMoMoMoMoMoMoTmaMoMoTmbMoMoTmaTmaTmaAegTmaAegMoMoMoMoMoMoMoAegMoTmaMoTmaAegTmaMoMoAegAegMoTmaTmaTmaAegMoMoTmbTmbMoTmaMoMoMoMoAegTmaMoMoTmaAegMoMoTmbAegMo,[0.26751881 0.16621514 0.4871963  0.07906975]
63,32,256,TmaMoAegMoMoMoMoMoTmaMoTmaAegTmbMoTmaAegAegMoMoTmaMoTmaMoMoTmaTmaMoMoTmaMoMoMoMoMoMoAegTmaMoTmaMoTmaAegMoMoAegTmbTmbMoMoMoMoMoTmaTmaMoMoTmaAegAegMoMoAegTmaTmaMoMoAegTmaAegMo,[0.31516703 0.19582    0.44243648 0.0465765 ]
64,32,256,TmbTmbTmaMoTmaMoMoTmbMoTmaMoMoMoMoMoMoMoAegMoTmaMoMoMoMoAegMoMoTmbTmaTmaTmaMoMoAegTmaTmaTmaTmaAegMoMoMoTmaMoMoAegAegTmaTmbMoMoAegMoMoMoAegAegMoTmaTmaTmaMoAegTmaTmaMoTmaMoTmaTma,[0.36223635 0.16076084 0.40052772 0.07647509]
65,32,256,MoTmaMoMoTmaTmaTmaMoMoAegTmbTmaMoMoMoTmaMoTmaMoMoTmaTmbTmaMoTmaMoTmaTmaMoTmaTmaMoTmaTmaMoMoTmaMoMoMoAegTmbMoTmaTmbTmaMoMoMoMoTmbMoMoMoTmaAegMoMoMoMoMoTmaTmaTmaTmbTmaTmaAegTmbMo,[0.4298878  0.06410363 0.39927761 0.10673096]
66,32,256,MoTmaTmaAegTmaMoTmaTmbAegMoTmaMoTmaTmbTmbMoMoMoMoMoMoTmaAegTmaTmaMoMoMoMoTmaMoMoTmaAegMoMoAegTmaMoMoMoAegMoAegMoMoAegMoAegTmaAegTmaAegTmaMoTmaAegMoMoMoMoMoMoTmbTmbMoTmaTmbMoAeg,[0.29485301 0.21013942 0.40273233 0.09227524]
67,32,256,MoMoTmaTmaTmaAegTmbMoMoMoTmaMoMoMoMoAegMoMoMoTmaMoTmaTmaMoTmaTmaMoMoMoMoAegMoMoTmaTmaMoTmaMoTmbMoTmaAegAegTmbAegMoMoTmbTmaMoTmaMoTmaMoTmaMoMoMoTmaAegTmaTmaMoAegTmaMoMoMoMoMo,[0.36667551 0.13018475 0.44120991 0.06192983]
68,32,256,TmaMoTmaTmaMoMoAegAegTmaMoTmaTmaTmbTmaMoMoAegMoTmaTmbAegTmbMoMoTmaTmaMoMoMoAegTmaAegAegTmbMoMoMoMoTmbMoTmaTmbMoMoTmaMoMoTmbTmaAegMoTmaMoTmaMoMoTmaTmaTmaMoMoMoTmaMoTmaTmaMoMoAegMo,[0.37639816 0.14350758 0.37390022 0.10619404]
69,32,256,AegTmaTmbMoTmaMoTmaMoMoMoTmaMoMoTmaMoMoAegMoMoMoTmbMoTmaTmaTmaMoMoMoAegTmaMoTmaTmbTmaMoTmaTmbMoMoTmaMoMoMoMoTmaTmaMoTmaAegTmaMoAegMoMoTmaTmaTmbMoMoMoTmaTmaTmaMoTmbMoAegMoTmaTma,[0.4128537  0.09619306 0.39943378 0.09151947]
70,32,256,TmbTmbMoAegMoAegMoTmaTmaTmaMoAegTmbAegTmbTmaTmaMoTmaMoAegTmaMoMoMoTmaMoTmaTmbTmaMoTmaMoMoMoMoMoTmaTmaTmaMoMoMoAegMoMoTmaAegMoMoMoMoMoMoMoAegMoAegTmaMoTmaTmbTmaTmaMoTmaTmbMoTmbAeg,[0.34324494 0.15994906 0.37506372 0.12174228]
71,32,256,MoTmbMoTmaMoAegTmaMoMoTmaAegMoMoTmaAegTmaMoMoMoAegMoTmaAegTmaAegTmaMoTmaMoMoMoMoAegMoAegAegMoTmaTmaTmaAegTmaAegMoMoMoAegTmbMoAegMoMoMoMoMoAegAegMoMoMoAegMoTmaMoMoTmaMoTmaTmaAeg,[0.29392965 0.27393714 0.40147112 0.03066209]
72,32,256,MoTmaAegMoMoTmaMoTmaTmaMoMoAegMoAegMoMoTmaMoTmaTmbMoAegTmaMoMoMoMoMoTmaMoMoTmaTmbMoMoTmaMoMoMoTmaMoMoAegAegMoAegAegMoMoAegAegAegAegTmaMoTmaAegMoMoTmaAegTmaMoMoMoAegMoMoTmaTma,[0.29648294 0.24380891 0.4287797  0.03092844]
73,32,256,TmaAegTmaTmaMoMoMoMoMoTmaTmaMoMoTmaTmaMoMoTmaMoMoAegTmbMoTmaMoTmaMoTmaTmaMoMoTmaTmaMoMoMoMoMoTmaAegMoMoTmaTmaAegMoMoTmaTmaTmaTmaMoMoTmbMoTmaMoTmaTmaMoMoMoAegMoMoTmaAegMoMoTmb,[0.43224369 0.0966824  0.42508138 0.04599252]
74,32,256,MoMoMoMoAegMoAegMoMoMoTmaMoMoMoMoMoAegAegMoTmbTmbMoMoMoTmaMoMoTmaMoTmaMoTmaMoMoAegMoAegAegTmaAegMoMoMoTmaMoMoTmbMoMoTmbMoAegMoMoTmbMoTmaAegAegMoMoTmaTmaMoMoMoMoTmaMoMo,[0.19981247 0.18622163 0.53343228 0.08053362]
75,32,256,MoAegAegMoMoMoTmaMoMoAegTmaTmaTmaMoMoTmaTmaMoAegTmaTmaAegTmbTmaMoMoTmaTmaAegTmaMoTmaTmaMoMoTmaTmaMoTmaMoMoMoTmbTmaMoTmaAegMoMoMoMoMoMoAegTmaTmaTmaTmaTmbAegMoAegMoTmaAegMoAegTmaTmaMo,[0.43588271 0.187493   0.33202839 0.04459589]
76,32,256,MoTmaMoMoTmaMoAegMoMoTmaTmaTmaMoMoMoTmaMoMoMoAegMoAegMoAegMoAegMoMoAegTmaMoTmaMoTmaAegTmaAegMoMoTmbMoTmaMoTmaAegTmaTmaAegTmaTmaMoTmbTmaTmaTmaAegTmaMoMoMoMoAegMoMoTmaTmaMoMoTmbTma,[0.39183694 0.19053129 0.37231321 0.04531856]
77,32,256,AegMoTmaMoAegTmaTmaMoMoMoAegMoAegMoTmaTmbMoMoTmaAegTmaMoMoAegMoTmaMoMoMoMoTmaMoTmaTmaAegMoTmaTmaAegTmaMoMoTmaTmaMoAegMoTmaTmaAegTmaAegTmaMoTmbTmaAegMoAegTmaMoTmaTmaTmaMoTmaAegAegTmaAeg,[0.4301681  0.24671319 0.2937779  0.02934081]
78,32,256,TmaTmaAegMoTmaMoTmaMoTmaTmaAegMoMoTmaMoAegTmaMoMoMoMoTmaMoMoAegMoMoTmaTmaTmaMoMoMoMoTmbMoMoAegTmbMoTmaMoTmbTmaMoTmaAegTmbAegTmbMoTmaTmbAegMoTmaMoMoMoTmbMoTmaTmaMoMoMoTmaMoTmaMo,[0.36280309 0.12880989 0.40115437 0.10723264]
79,32,256,TmaMoTmaTmaMoAegMoTmaMoMoTmaMoTmaMoAegMoTmaMoMoTmaTmaTmaMoMoMoTmaTmaTmaTmbTmbTmaAegTmaTmaAegTmbMoTmaTmbTmaMoTmaTmaTmaMoAegMoMoMoAegTmaTmaMoTmbMoMoMoMoMoMoMoTmbTmaAegTmaAegTmbAegMoMo,[0.4208759  0.14120956 0.33342102 0.10449352]
80,32,256,TmbAegTmaMoTmaMoTmaAegAegMoTmaAegTmaAegTmaMoTmaTmaMoTmaAegMoMoTmbTmaTmaTmaTmbTmaTmaAegAegTmbTmaMoMoMoTmaTmaMoMoMoMoMoTmaMoAegMoMoMoMoMoAegTmaAegAegTmbMoMoTmaTmaMoMoAegTmbMoTmaTmaMoTma,[0.40083317 0.20235004 0.30796198 0.08885481]
81,32,256,MoMoMoMoMoTmbTmaAegMoTmaMoMoTmaMoMoMoMoMoTmaAegTmbMoMoTmaTmaTmaMoTmaAegMoTmbMoTmbMoAegMoMoTmaTmaTmaTmaTmaAegAegTmaAegMoMoTmaTmaMoMoTmaTmaAegMoMoAegMoMoTmaMoTmaTmaAegTmaTmaTmaMoTma,[0.42345833 0.15786222 0.35860249 0.06007696]
82,32,256,MoMoAegMoMoMoMoMoTmbMoMoAegAegMoMoTmbAegAegTmaTmaMoMoTmaTmbTmbMoTmaMoMoTmaTmaMoAegMoMoTmbTmaAegMoMoMoTmaTmaTmaMoTmbTmaMoMoMoAegTmbTmaTmaTmaMoTmaMoTmaMoTmaMoAegMoTmaTmaTmaTmaMoTma,[0.37639816 0.14350758 0.37390022 0.10619404]
83,32,256,MoMoTmbTmaTmaAegMoMoMoAegMoMoMoTmaAegMoMoTmaTmaMoMoMoMoTmaMoMoTmaMoTmaMoMoTmbMoTmaMoTmbTmaTmaTmaMoAegTmaMoMoTmaMoMoMoAegAegMoTmbTmaMoMoAegMoTmaTmaTmaTmbAegMoMoTmbMoMoTmaMoMo,[0.33307185 0.13070188 0.44296252 0.09326375]
84,32,256,AegTmaMoTmbMoTmaAegMoMoMoTmaTmaAegMoMoTmaTmaMoTmbMoTmaTmaTmaMoTmaTmaMoTmaAegTmaMoAegTmaTmaAegMoTmbMoTmaAegTmaTmbMoTmbMoAegTmaTmaMoMoTmaMoTmaTmbMoTmaMoMoMoMoMoMoMoMoAegAegMoTmbMoMo,[0.37480117 0.15877634 0.36067902 0.10574348]
85,32,256,TmbTmbTmaMoTmbMoMoMoTmaTmbMoMoTmbMoMoTmaMoTmaMoTmaMoTmaAegAegAegMoTmbMoMoTmaTmaAegTmaMoTmaTmaTmaMoTmaMoMoTmbMoAegAegMoTmaMoMoTmbTmaMoMoMoMoMoTmaMoTmbTmaMoMoMoMoTmaTmaTmbMoMoTma,[0.34674799 0.09694887 0.40257222 0.15373093]
86,32,256,MoMoAegTmaAegMoTmaTmaMoMoAegMoMoTmaTmaMoMoAegMoMoMoMoAegMoMoMoTmaAegTmaMoAegTmaMoAegMoMoMoTmaTmaTmaMoMoTmaTmaMoTmbMoAegTmaAegMoMoMoTmaMoMoMoTmbTmaAegTmaTmaMoTmaMoMoTmaMoMoAeg,[0.34756656 0.19435547 0.4272592  0.03081877]
87,32,256,MoAegTmaMoTmaMoMoMoMoMoTmaAegMoMoMoTmaMoTmaMoMoMoTmaAegTmaTmaTmaAegTmaTmaMoTmaTmaTmbTmaMoMoAegMoTmaAegTmaTmaAegAegTmaAegMoAegTmaTmaMoTmaTmbAegMoMoMoMoMoTmaAegMoMoMoMoMoTmaMoMoTma,[0.40808564 0.19016424 0.37159595 0.03015417]
88,32,256,TmaMoMoTmaTmbAegMoTmaTmaTmaMoMoAegMoMoMoMoAegTmaTmaTmbMoMoMoMoTmbMoAegMoTmaAegTmaMoMoMoMoTmbMoMoTmaMoMoTmaAegMoTmaMoTmaTmaMoMoTmaTmaMoAegMoMoAegTmaMoMoMoAegMoMoTmaTmaAegAegTma,[0.34661194 0.17766985 0.41424997 0.06146824]
89,32,256,MoAegTmaMoTmaMoMoMoTmaAegMoMoTmbAegAegTmaMoTmbMoTmaMoMoTmaTmaMoMoTmbTmaMoMoMoTmaAegMoTmaTmbTmaAegMoMoTmaMoMoTmaMoTmaTmbMoTmaMoTmbAegMoAegAegMoMoTmaTmbTmaMoMoAegMoAegTmbMoMoTmaTma,[0.32646379 0.17614959 0.37550206 0.12188456]
90,32,256,TmaMoTmbTmaTmaMoMoMoMoTmaMoAegMoTmaMoMoTmaAegMoTmaMoAegAegTmaTmaTmaMoTmaMoTmbTmaTmaMoMoMoTmaTmbMoTmaAegMoTmaAegMoMoTmbAegMoMoMoAegTmaTmaTmaMoAegTmaMoAegTmaTmaMoMoTmbTmaMoTmaMoMoMo,[0.40730165 0.15816575 0.359292   0.07524059]
91,32,256,MoMoMoMoTmaMoMoMoAegAegMoMoTmaTmaMoTmbMoMoTmaAegAegMoMoAegMoMoAegAegAegMoAegTmaMoMoAegTmaMoMoTmaMoMoMoMoMoTmaMoTmaTmaAegMoTmbAegTmaTmaTmaTmaTmaAegTmaTmbMoAegTmaMoMoAegTmaTmaTmaTma,[0.3570767  0.23770647 0.35998536 0.04523148]
92,32,256,MoAegMoMoMoMoMoTmaTmaMoTmaMoTmaMoTmaMoTmbMoTmaMoMoTmaAegTmaMoMoMoMoAegAegTmaMoMoMoTmbMoMoMoMoTmaTmaMoMoAegMoMoMoTmaTmaMoMoTmaAegTmaTmaMoTmaMoMoMoMoTmaMoTmbTmaMoMoMoAegTma,[0.35397306 0.11546378 0.48348291 0.04708025]
93,32,256,MoMoTmaAegMoTmaMoMoMoAegTmaMoTmbAegTmaTmaAegTmaTmbTmaMoMoMoMoTmbTmaMoAegMoTmaAegMoMoAegTmaMoMoMoMoAegTmaTmbTmaMoMoTmaAegMoMoTmaTmaAegMoAegMoAegAegMoTmbTmbMoAegMoMoMoAegMoMoTmaAeg,[0.27545403 0.2567182  0.37623574 0.09159203]
94,32,256,TmaTmaTmbAegMoMoAegAegMoMoTmbTmbTmaMoMoMoMoMoTmaTmaMoMoTmaMoAegTmaMoTmaMoMoTmaMoTmbTmaTmaTmaTmaAegAegMoTmaMoTmaMoTmbTmbTmaMoMoMoTmaMoTmaMoTmaAegMoTmaMoTmbAegMoMoAegTmaMoTmaTmaMoAeg,[0.3897324  0.1579233  0.34716894 0.10517536]
95,32,256,TmaTmaTmaMoTmaMoTmaMoTmaMoTmaMoTmaTmaMoAegMoTmaMoTmaTmaAegMoAegMoMoMoAegTmbMoAegMoTmaAegMoTmaMoMoAegMoMoMoMoTmaMoMoMoMoMoMoTmaMoMoTmaAegTmaAegMoMoTmbMoTmaAegAegMoMoMoTmaTmaMo,[0.36451402 0.17794884 0.42675476 0.03078238]
96,32,256,AegMoAegMoTmaAegMoMoMoMoTmbTmaMoMoTmaTmaMoMoTmbMoTmaTmaTmaMoTmaMoAegMoTmaTmaTmaMoAegMoTmaTmaAegTmaTmaMoAegMoMoTmbAegMoMoAegMoTmbMoMoTmaTmbMoMoTmaTmaMoMoAegMoMoTmaMoMoAegAegTmaAeg,[0.34244658 0.20745013 0.37419135 0.07591195]
97,32,256,MoMoMoTmaTmaMoMoMoMoTmaTmbTmaAegAegTmaTmaAegTmaTmaTmaMoMoTmbAegMoMoTmaTmaTmbTmaTmaMoAegMoMoMoTmbTmaMoTmaMoAegMoAegMoMoMoMoTmaAegAegMoTmaAegMoTmaTmaTmaMoMoMoAegMoTmaTmaMoMoTmaTmbTmb,[0.3894336  0.17358244 0.34690277 0.09008119]
98,32,256,TmaTmbMoMoMoAegAegTmbTmaMoTmbMoTmaAegMoMoTmaMoTmaAegAegTmaTmaAegMoTmaAegTmbAegAegMoMoMoAegMoMoMoTmaTmaTmaTmaMoTmaMoMoTmaMoAegMoTmaTmaMoAegMoTmaMoMoMoMoTmbTmbMoMoMoTmaMoMoMoTmbMo,[0.31073256 0.19306477 0.38905332 0.10714936]
99,32,256,AegTmaTmaTmaTmbTmbAegMoTmaMoMoTmaMoAegTmbTmaAegMoAegMoMoTmbMoTmaAegMoTmbMoTmaMoMoTmbTmbTmaAegTmbTmaMoTmaMoTmaMoMoTmbTmaTmbAegTmaTmaMoMoAegTmaAegAegTmaMoTmbTmaTmaTmbTmaTmaTmaTmaTmaMoAegMoMo,[0.39442013 0.18379623 0.24691725 0.17486639]
100,32,256,MoMoAegMoMoTmaTmaMoAegTmaTmaTmaTmaTmaMoMoMoMoMoMoTmaMoAegTmaMoTmaTmaMoMoTmaMoTmaTmaMoMoTmaMoTmaMoMoMoTmaAegTmaTmaAegMoMoMoMoTmaTmaTmaAegTmaAegMoTmbMoAegMoMoTmbMoAegTmaMoMoTmbAeg,[0.41013821 0.15926726 0.38513577 0.04545875]
1,33,128,TmaTmaOlamNiNiAegNiNiAegNiTmaNiNiTmaTmaTmaOlamTmaTmaNiAegAegNiTmaAegNiTmaNiTmaNiAegTmaNiTmaNiOlamNiNiNiOlamNiTmaTmaAegOlamMoOlamTmaAegNiAegTmaMoAegNiOlamMoNiNiAegNiTmaOlamTmaTmaNiNiOlamTmaNi,[0.34133547 0.16663351 0.03330154 0.23134863 0.22738085]
2,33,128,AegNiNiAegMoNiAegAegNiNiMoAegOlamNiMoNiNiAegNiTmaNiTmaOlamAegMoOlamNiNiNiTmaTmaAegNiAegAegNiNiOlamOlamNiMoOlamTmaOlamNiTmaTmaAegNiAegNiNiOlamNiOlamNiAegTmaTmaTmaOlamAegNiAegMoAegOlamTmaNiAeg,[0.17820973 0.25668186 0.06638514 0.22172271 0.27700056]
3,33,128,NiOlamTmaOlamTmaNiNiNiOlamOlamNiOlamOlamNiAegTmaNiOlamAegMoNiTmaNiTmaNiNiTmaNiNiOlamNiTmaAegOlamNiAegOlamAegNiNiNiTmaAegOlamTmaAegTmaTmaNiOlamNiNiAegTmaOlamNiTmaTmaAegOlamTmaTmaTmaAegMoMoAegOlamNiNi,[0.25853825 0.15591076 0.03115861 0.19981062 0.35458175]
4,33,128,NiTmaTmaOlamMoOlamNiMoAegTmaNiTmaNiOlamTmaOlamOlamMoNiTmaMoOlamNiNiMoAegTmaNiAegTmaAegNiOlamMoAegTmaTmaNiNiTmaNiNiNiOlamNiOlamTmaNiTmaAegAegOlamTmaOlamAegOlamOlamNiNiOlamOlamNiNiOlamOlamNiMoTmaTmaTma,[0.25314006 0.11102211 0.0711854  0.17118381 0.39346863]
5,33,128,TmaOlamTmaNiTmaTmaNiNiTmaMoNiNiTmaNiOlamAegMoNiTmaTmaTmaNiNiAegTmaNiTmaAegTmaNiOlamNiTmaTmaNiNiOlamTmaAegOlamNiOlamAegOlamAegTmaNiTmaAegNiAegOlamTmaNiNiTmaTmaNiNiOlamOlamAegTmaNiOlamNiAegAegTmaNi,[0.34453624 0.16055079 0.02139061 0.20575715 0.26776521]
6,33,128,TmaMoOlamNiOlamAegOlamOlamNiNiNiTmaAegAegNiMoOlamTmaAegNiTmaMoNiNiTmaMoOlamTmaTmaAegOlamNiMoMoTmaAegNiOlamAegTmaNiNiNiNiTmaNiNiTmaAegTmaTmaNiNiMoNiNiNiTmaTmaNiAegNiTmaAegNiMoNiMoTmaNi,[0.287481   0.15760419 0.10394023 0.24069387 0.21028072]
7,33,128,NiTmaTmaMoTmaNiNiMoOlamTmaOlamOlamAegTmaOlamOlamTmaTmaNiNiOlamNiNiTmaNiNiTmaNiNiAegNiOlamAegTmaNiTmaAegTmaOlamAegTmaMoAegAegTmaNiAegMoMoMoTmaTmaTmaNiNiMoNiAegOlamTmaAegAegOlamOlamTmaAegAegTmaTmaNi,[0.3238342  0.1868333  0.0737195  0.15195233 0.26366066]
8,33,128,AegNiTmaMoMoTmaTmaAegNiNiMoNiNiNiOlamTmaTmaAegNiNiTmaNiTmaAegAegNiTmaNiNiOlamAegTmaTmaNiNiOlamMoOlamTmaMoAegAegNiNiTmaNiNiOlamNiMoNiAegTmaAegTmaNiTmaMoNiNiNiNiAegTmaTmaMoAegTmaNiNi,[0.3146867  0.19552156 0.09551615 0.25840511 0.13587048]
9,33,128,TmaNiNiAegTmaNiOlamNiMoNiTmaNiTmaAegAegOlamNiAegNiMoTmaNiNiAegAegAegNiAegNiOlamOlamTmaOlamAegAegOlamNiTmaTmaTmaNiMoNiAegOlamTmaNiNiOlamNiNiNiNiOlamTmaAegAegNiAegOlamNiNiOlamOlamNiAegAegNiNiTma,[0.19232788 0.23899483 0.03283698 0.23689518 0.29894513]
10,33,128,NiAegAegTmaTmaAegOlamTmaMoTmaTmaAegTmaOlamTmaAegTmaNiNiOlamAegNiNiOlamTmaTmaTmaOlamNiOlamMoNiTmaAegNiTmaTmaTmaTmaNiAegAegNiTmaNiNiAegTmaNiAegNiTmaTmaNiTmaOlamAegTmaTmaNiOlamOlamNiNiNiNiOlamMoNiOlam,[0.3547928  0.17251853 0.03160452 0.17733633 0.26374783]
11,33,128,OlamTmaOlamAegNiTmaTmaTmaOlamOlamTmaNiOlamNiTmaNiNiTmaTmaTmaOlamAegNiNiTmaTmaNiTmaNiMoTmaNiNiTmaTmaOlamAegNiTmaTmaNiOlamNiTmaNiTmaOlamNiTmaAegTmaOlamAegTmaOlamAegNiNiAegAegTmaTmaOlamOlamNiAegAegNiAegNi,[0.36015803 0.15384453 0.01024856 0.17251728 0.3032316 ]
12,33,128,NiAegTmaNiNiOlamAegNiTmaTmaAegAegMoAegTmaNiNiOlamNiNiAegAegNiAegNiTmaNiNiOlamMoTmaNiNiOlamTmaTmaMoNiNiNiAegTmaOlamNiTmaOlamMoNiMoNiAegAegNiTmaAegAegOlamOlamOlamNiAegNiMoNiTmaOlamTmaAegNiTma,[0.22836    0.22802936 0.06683811 0.2232356  0.25353693]
13,33,128,TmaTmaAegNiOlamOlamTmaAegNiMoAegTmaMoAegOlamTmaAegTmaTmaAegOlamOlamTmaAegNiNiAegMoTmaTmaNiTmaTmaTmaTmaNiAegTmaMoNiNiAegTmaAegNiNiTmaNiNiTmaNiAegTmaAegTmaNiTmaTmaTmaTmaNiNiNiAegTmaAegNiTmaAegMo,[0.41968001 0.24069798 0.05511831 0.15905557 0.12544813]
14,33,128,AegTmaAegTmaTmaTmaTmaTmaNiOlamNiTmaTmaNiOlamTmaTmaTmaTmaNiOlamAegOlamAegAegAegNiAegAegNiAegNiNiOlamTmaMoAegOlamTmaTmaTmaAegAegOlamNiTmaMoAegNiTmaMoNiNiTmaTmaNiMoAegAegNiTmaNiNiNiMoAegTmaOlamAegTma,[0.35937744 0.2475594  0.05335485 0.14541304 0.19429526]
15,33,128,TmaNiNiOlamTmaAegNiTmaAegTmaNiNiTmaTmaOlamAegNiAegTmaNiAegNiTmaAegTmaNiNiNiAegNiNiNiNiNiTmaAegTmaNiNiMoTmaTmaNiNiMoTmaTmaTmaAegNiAegOlamNiTmaTmaNiOlamMoTmaNiTmaOlamOlamOlamMoNiAegOlamTmaTma,[0.36004069 0.16777572 0.04470641 0.22397543 0.20350174]
16,33,128,TmaOlamTmaOlamOlamOlamAegTmaTmaAegAegAegTmaNiMoAegAegTmaAegOlamNiOlamNiTmaAegOlamTmaTmaAegTmaAegAegMoTmaMoTmaNiTmaNiAegTmaAegTmaAegNiAegNiNiAegOlamNiAegOlamNiOlamTmaTmaAegOlamNiTmaAegTmaNiTmaTmaOlamAegOlamNi,[0.30429641 0.27009407 0.02968792 0.10312224 0.29279936]
17,33,128,MoNiAegMoTmaTmaOlamNiAegOlamTmaOlamTmaTmaAegNiOlamAegNiTmaNiNiNiTmaAegOlamTmaMoTmaOlamMoNiTmaTmaMoTmaNiMoMoTmaNiOlamNiNiAegOlamNiMoTmaNiAegTmaOlamNiNiAegNiNiAegNiAegAegTmaTmaTmaNiAegOlamOlamNi,[0.28462433 0.17684317 0.08639138 0.18178174 0.27035938]
18,33,128,NiNiNiTmaTmaNiMoAegOlamTmaNiTmaTmaAegAegTmaAegNiTmaNiNiAegTmaOlamAegNiAegNiOlamNiTmaMoOlamNiTmaOlamOlamNiOlamOlamNiTmaNiTmaTmaOlamNiNiNiTmaTmaNiNiAegTmaNiNiNiOlamNiAegTmaTmaMoNiAegTmaAegNiAeg,[0.30640523 0.18035631 0.03304036 0.22953418 0.25066391]
